,trial_id,mean_val_accuracy,conv1,conv2,dense_units,dropout_rate,learning_rate,batch_size
0,0061,0.8867021203041077,160,256,256,0.5,0.00018285893202451146,32
1,0406,0.8866134881973267,64,256,256,0.6,0.0002940320064307378,32
2,0267,0.8865691423416138,256,96,224,0.5,0.00015543637322512678,32
3,0058,0.8857269287109375,160,256,256,0.5,0.00018285893202451146,32
4,0403,0.8851950168609619,64,256,256,0.6,0.0002940320064307378,32
5,0315,0.8849290609359741,224,192,224,0.5,0.0002060759138844583,32
6,0311,0.8846188187599182,128,192,256,0.5,0.00032642363173183297,32
7,0038,0.8845744729042053,256,160,192,0.5,0.00021391087686738227,32
8,0314,0.8844858407974243,128,192,256,0.5,0.00032642363173183297,32
9,0086,0.8844414949417114,64,128,224,0.7000000000000001,0.0004463052071955654,32
10,0265,0.8841311931610107,256,96,224,0.5,0.00015543637322512678,32
11,0450,0.8841311931610107,128,256,192,0.4,0.0001443575877672469,32
12,0359,0.8839982151985168,160,192,256,0.5,0.000867079405742434,32
13,0353,0.8839539289474487,160,192,256,0.5,0.000867079405742434,32
14,0035,0.8839095830917358,256,160,192,0.5,0.00021391087686738227,32
15,0312,0.8838209509849548,224,192,224,0.5,0.0002060759138844583,32
16,0452,0.883732259273529,192,160,160,0.7000000000000001,0.00019399307505289147,32
17,0075,0.8836879730224609,224,96,160,0.5,0.00019937773888529741,32
18,0130,0.8835549354553223,256,128,224,0.6,0.0005906296261520694,32
19,0309,0.8832003474235535,128,192,256,0.5,0.00032642363173183297,32
20,0179,0.8831560015678406,64,192,256,0.4,0.00014751974468970796,32
21,0451,0.8828900456428528,128,256,192,0.4,0.0001443575877672469,32
22,0337,0.8828457593917847,224,128,224,0.5,0.0002938347481847469,32
23,0039,0.8828014135360718,256,192,128,0.5,0.0002444988826327385,32
24,0334,0.8828014135360718,224,128,224,0.5,0.0002938347481847469,32
25,0073,0.8827570676803589,224,96,160,0.5,0.00019937773888529741,32
26,0037,0.882535457611084,256,192,128,0.5,0.0002444988826327385,32
27,0405,0.8824911117553711,224,256,256,0.8,0.0004425772802125035,32
28,0407,0.8823581337928772,224,256,256,0.8,0.0004425772802125035,32
29,0183,0.8823138475418091,96,128,192,0.4,0.0002502739699524452,32
30,0219,0.8823138475418091,32,160,224,0.4,0.0004720776320570234,32
31,0245,0.8822695016860962,32,96,256,0.7000000000000001,0.0008462322805190992,32
32,0453,0.8822695016860962,96,160,256,0.30000000000000004,0.00038126080665137993,32
33,0458,0.8820921778678894,96,192,192,0.6,0.0007268410017203973,32
34,0222,0.8820478916168213,32,160,224,0.4,0.0004720776320570234,32
35,0223,0.8816932439804077,64,96,192,0.4,0.0006724822685491611,32
36,0127,0.8815602660179138,256,128,224,0.6,0.0005906296261520694,32
37,0310,0.8813830018043518,224,192,224,0.5,0.0002060759138844583,32
38,0052,0.8810727000236511,160,256,256,0.5,0.00018285893202451146,32
39,0036,0.8809840679168701,128,96,192,0.5,0.0014016636859761544,32
40,0435,0.8809840679168701,32,160,256,0.4,0.0009643088478901497,32
